model,label,noise_type,snr_db,replicate,clean_recall,noisy_recall,recall_loss
panns,bassoon,white,10,1,0.927835051546,0.144329896907,0.783505154639
panns,cello,white,10,1,0.982608695652,0.00869565217391,0.973913043478
panns,clarinet,white,10,1,1,0.540540540541,0.459459459459
panns,double-bass,white,10,1,0.991304347826,0,0.991304347826
panns,flute,white,10,1,1,0.213675213675,0.786324786325
panns,french-horn,white,10,1,0.987951807229,0.132530120482,0.855421686747
panns,oboe,white,10,1,1,0,1
panns,trombone,white,10,1,0.991228070175,0.789473684211,0.201754385965
panns,trumpet,white,10,1,1,0.0307692307692,0.969230769231
panns,tuba,white,10,1,1,0.0161290322581,0.983870967742
panns,viola,white,10,1,0.990566037736,0.169811320755,0.820754716981
panns,violin,white,10,1,1,0.806201550388,0.193798449612
panns,bassoon,white,0,1,0.927835051546,0.0103092783505,0.917525773196
panns,cello,white,0,1,0.982608695652,0,0.982608695652
panns,clarinet,white,0,1,1,0.252252252252,0.747747747748
panns,double-bass,white,0,1,0.991304347826,0,0.991304347826
panns,flute,white,0,1,1,0.042735042735,0.957264957265
panns,french-horn,white,0,1,0.987951807229,0,0.987951807229
panns,oboe,white,0,1,1,0,1
panns,trombone,white,0,1,0.991228070175,0.763157894737,0.228070175439
panns,trumpet,white,0,1,1,0.0461538461538,0.953846153846
panns,tuba,white,0,1,1,0,1
panns,viola,white,0,1,0.990566037736,0,0.990566037736
panns,violin,white,0,1,1,0.410852713178,0.589147286822
panns,bassoon,white,-5,1,0.927835051546,0,0.927835051546
panns,cello,white,-5,1,0.982608695652,0,0.982608695652
panns,clarinet,white,-5,1,1,0.207207207207,0.792792792793
panns,double-bass,white,-5,1,0.991304347826,0,0.991304347826
panns,flute,white,-5,1,1,0.025641025641,0.974358974359
panns,french-horn,white,-5,1,0.987951807229,0,0.987951807229
panns,oboe,white,-5,1,1,0,1
panns,trombone,white,-5,1,0.991228070175,0.728070175439,0.263157894737
panns,trumpet,white,-5,1,1,0.107692307692,0.892307692308
panns,tuba,white,-5,1,1,0,1
panns,viola,white,-5,1,0.990566037736,0,0.990566037736
panns,violin,white,-5,1,1,0.201550387597,0.798449612403
panns,bassoon,white,-10,1,0.927835051546,0,0.927835051546
panns,cello,white,-10,1,0.982608695652,0,0.982608695652
panns,clarinet,white,-10,1,1,0.36036036036,0.63963963964
panns,double-bass,white,-10,1,0.991304347826,0,0.991304347826
panns,flute,white,-10,1,1,0,1
panns,french-horn,white,-10,1,0.987951807229,0,0.987951807229
panns,oboe,white,-10,1,1,0,1
panns,trombone,white,-10,1,0.991228070175,0.815789473684,0.175438596491
panns,trumpet,white,-10,1,1,0.0769230769231,0.923076923077
panns,tuba,white,-10,1,1,0,1
panns,viola,white,-10,1,0.990566037736,0,0.990566037736
panns,violin,white,-10,1,1,0.0077519379845,0.992248062016
panns,bassoon,audience,50,0,0.927835051546,0.917525773196,0.0103092783505
panns,cello,audience,50,0,0.982608695652,0.973913043478,0.00869565217391
panns,clarinet,audience,50,0,1,1,0
panns,double-bass,audience,50,0,0.991304347826,0.991304347826,0
panns,flute,audience,50,0,1,1,0
panns,french-horn,audience,50,0,0.987951807229,0.963855421687,0.0240963855422
panns,oboe,audience,50,0,1,1,0
panns,trombone,audience,50,0,0.991228070175,0.991228070175,0
panns,trumpet,audience,50,0,1,1,0
panns,tuba,audience,50,0,1,1,0
panns,viola,audience,50,0,0.990566037736,0.990566037736,0
panns,violin,audience,50,0,1,1,0
panns,bassoon,audience,40,0,0.927835051546,0.907216494845,0.020618556701
panns,cello,audience,40,0,0.982608695652,0.930434782609,0.0521739130435
panns,clarinet,audience,40,0,1,1,0
panns,double-bass,audience,40,0,0.991304347826,0.991304347826,0
panns,flute,audience,40,0,1,1,0
panns,french-horn,audience,40,0,0.987951807229,0.939759036145,0.0481927710843
panns,oboe,audience,40,0,1,0.987341772152,0.0126582278481
panns,trombone,audience,40,0,0.991228070175,0.982456140351,0.00877192982456
panns,trumpet,audience,40,0,1,0.984615384615,0.0153846153846
panns,tuba,audience,40,0,1,0.983870967742,0.0161290322581
panns,viola,audience,40,0,0.990566037736,0.990566037736,0
panns,violin,audience,40,0,1,1,0
panns,bassoon,audience,30,0,0.927835051546,0.855670103093,0.0721649484536
panns,cello,audience,30,0,0.982608695652,0.817391304348,0.165217391304
panns,clarinet,audience,30,0,1,1,0
panns,double-bass,audience,30,0,0.991304347826,0.973913043478,0.0173913043478
panns,flute,audience,30,0,1,0.982905982906,0.017094017094
panns,french-horn,audience,30,0,0.987951807229,0.771084337349,0.21686746988
panns,oboe,audience,30,0,1,0.936708860759,0.0632911392405
panns,trombone,audience,30,0,0.991228070175,0.973684210526,0.0175438596491
panns,trumpet,audience,30,0,1,0.907692307692,0.0923076923077
panns,tuba,audience,30,0,1,0.951612903226,0.0483870967742
panns,viola,audience,30,0,0.990566037736,0.971698113208,0.0188679245283
panns,violin,audience,30,0,1,0.984496124031,0.015503875969
panns,bassoon,audience,20,0,0.927835051546,0.731958762887,0.19587628866
panns,cello,audience,20,0,0.982608695652,0.634782608696,0.347826086957
panns,clarinet,audience,20,0,1,0.954954954955,0.045045045045
panns,double-bass,audience,20,0,0.991304347826,0.939130434783,0.0521739130435
panns,flute,audience,20,0,1,0.923076923077,0.0769230769231
panns,french-horn,audience,20,0,0.987951807229,0.638554216867,0.349397590361
panns,oboe,audience,20,0,1,0.746835443038,0.253164556962
panns,trombone,audience,20,0,0.991228070175,0.929824561404,0.0614035087719
panns,trumpet,audience,20,0,1,0.753846153846,0.246153846154
panns,tuba,audience,20,0,1,0.814516129032,0.185483870968
panns,viola,audience,20,0,0.990566037736,0.943396226415,0.0471698113208
panns,violin,audience,20,0,1,0.906976744186,0.093023255814
panns,bassoon,audience,10,0,0.927835051546,0.567010309278,0.360824742268
panns,cello,audience,10,0,0.982608695652,0.426086956522,0.55652173913
panns,clarinet,audience,10,0,1,0.810810810811,0.189189189189
panns,double-bass,audience,10,0,0.991304347826,0.834782608696,0.15652173913
panns,flute,audience,10,0,1,0.74358974359,0.25641025641
panns,french-horn,audience,10,0,0.987951807229,0.421686746988,0.566265060241
panns,oboe,audience,10,0,1,0.443037974684,0.556962025316
panns,trombone,audience,10,0,0.991228070175,0.833333333333,0.157894736842
panns,trumpet,audience,10,0,1,0.646153846154,0.353846153846
panns,tuba,audience,10,0,1,0.596774193548,0.403225806452
panns,viola,audience,10,0,0.990566037736,0.849056603774,0.141509433962
panns,violin,audience,10,0,1,0.790697674419,0.209302325581
panns,bassoon,audience,0,0,0.927835051546,0.463917525773,0.463917525773
panns,cello,audience,0,0,0.982608695652,0.286956521739,0.695652173913
panns,clarinet,audience,0,0,1,0.63963963964,0.36036036036
panns,double-bass,audience,0,0,0.991304347826,0.6,0.391304347826
panns,flute,audience,0,0,1,0.615384615385,0.384615384615
panns,french-horn,audience,0,0,0.987951807229,0.277108433735,0.710843373494
panns,oboe,audience,0,0,1,0.354430379747,0.645569620253
panns,trombone,audience,0,0,0.991228070175,0.728070175439,0.263157894737
panns,trumpet,audience,0,0,1,0.492307692308,0.507692307692
panns,tuba,audience,0,0,1,0.362903225806,0.637096774194
panns,viola,audience,0,0,0.990566037736,0.660377358491,0.330188679245
panns,violin,audience,0,0,1,0.705426356589,0.294573643411
panns,bassoon,audience,-5,0,0.927835051546,0.432989690722,0.494845360825
panns,cello,audience,-5,0,0.982608695652,0.252173913043,0.730434782609
panns,clarinet,audience,-5,0,1,0.585585585586,0.414414414414
panns,double-bass,audience,-5,0,0.991304347826,0.495652173913,0.495652173913
panns,flute,audience,-5,0,1,0.470085470085,0.529914529915
panns,french-horn,audience,-5,0,0.987951807229,0.204819277108,0.78313253012
panns,oboe,audience,-5,0,1,0.291139240506,0.708860759494
panns,trombone,audience,-5,0,0.991228070175,0.666666666667,0.324561403509
panns,trumpet,audience,-5,0,1,0.446153846154,0.553846153846
panns,tuba,audience,-5,0,1,0.306451612903,0.693548387097
panns,viola,audience,-5,0,0.990566037736,0.594339622642,0.396226415094
panns,violin,audience,-5,0,1,0.68992248062,0.31007751938
panns,bassoon,audience,-10,0,0.927835051546,0.340206185567,0.587628865979
panns,cello,audience,-10,0,0.982608695652,0.208695652174,0.773913043478
panns,clarinet,audience,-10,0,1,0.513513513514,0.486486486486
panns,double-bass,audience,-10,0,0.991304347826,0.408695652174,0.582608695652
panns,flute,audience,-10,0,1,0.376068376068,0.623931623932
panns,french-horn,audience,-10,0,0.987951807229,0.144578313253,0.843373493976
panns,oboe,audience,-10,0,1,0.240506329114,0.759493670886
panns,trombone,audience,-10,0,0.991228070175,0.640350877193,0.350877192982
panns,trumpet,audience,-10,0,1,0.384615384615,0.615384615385
panns,tuba,audience,-10,0,1,0.241935483871,0.758064516129
panns,viola,audience,-10,0,0.990566037736,0.481132075472,0.509433962264
panns,violin,audience,-10,0,1,0.635658914729,0.364341085271
panns,bassoon,audience,50,1,0.927835051546,0.917525773196,0.0103092783505
panns,cello,audience,50,1,0.982608695652,0.973913043478,0.00869565217391
panns,clarinet,audience,50,1,1,1,0
panns,double-bass,audience,50,1,0.991304347826,0.991304347826,0
panns,flute,audience,50,1,1,1,0
panns,french-horn,audience,50,1,0.987951807229,0.975903614458,0.0120481927711
panns,oboe,audience,50,1,1,1,0
panns,trombone,audience,50,1,0.991228070175,0.991228070175,0
panns,trumpet,audience,50,1,1,1,0
panns,tuba,audience,50,1,1,1,0
panns,viola,audience,50,1,0.990566037736,0.990566037736,0
panns,violin,audience,50,1,1,1,0
panns,bassoon,audience,40,1,0.927835051546,0.917525773196,0.0103092783505
panns,cello,audience,40,1,0.982608695652,0.95652173913,0.0260869565217
panns,clarinet,audience,40,1,1,1,0
panns,double-bass,audience,40,1,0.991304347826,0.991304347826,0
panns,flute,audience,40,1,1,0.991452991453,0.00854700854701
panns,french-horn,audience,40,1,0.987951807229,0.939759036145,0.0481927710843
panns,oboe,audience,40,1,1,1,0
panns,trombone,audience,40,1,0.991228070175,0.991228070175,0
panns,trumpet,audience,40,1,1,0.969230769231,0.0307692307692
panns,tuba,audience,40,1,1,0.983870967742,0.0161290322581
panns,viola,audience,40,1,0.990566037736,0.990566037736,0
panns,violin,audience,40,1,1,0.992248062016,0.0077519379845
panns,bassoon,audience,30,1,0.927835051546,0.855670103093,0.0721649484536
panns,cello,audience,30,1,0.982608695652,0.886956521739,0.095652173913
panns,clarinet,audience,30,1,1,0.990990990991,0.00900900900901
panns,double-bass,audience,30,1,0.991304347826,0.982608695652,0.00869565217391
panns,flute,audience,30,1,1,0.965811965812,0.034188034188
panns,french-horn,audience,30,1,0.987951807229,0.807228915663,0.180722891566
panns,oboe,audience,30,1,1,0.949367088608,0.0506329113924
panns,trombone,audience,30,1,0.991228070175,0.973684210526,0.0175438596491
panns,trumpet,audience,30,1,1,0.907692307692,0.0923076923077
panns,tuba,audience,30,1,1,0.943548387097,0.0564516129032
panns,viola,audience,30,1,0.990566037736,0.990566037736,0
panns,violin,audience,30,1,1,0.976744186047,0.0232558139535
panns,bassoon,audience,20,1,0.927835051546,0.773195876289,0.154639175258
panns,cello,audience,20,1,0.982608695652,0.730434782609,0.252173913043
panns,clarinet,audience,20,1,1,0.936936936937,0.0630630630631
panns,double-bass,audience,20,1,0.991304347826,0.930434782609,0.0608695652174
panns,flute,audience,20,1,1,0.854700854701,0.145299145299
panns,french-horn,audience,20,1,0.987951807229,0.590361445783,0.397590361446
panns,oboe,audience,20,1,1,0.784810126582,0.215189873418
panns,trombone,audience,20,1,0.991228070175,0.90350877193,0.0877192982456
panns,trumpet,audience,20,1,1,0.738461538462,0.261538461538
panns,tuba,audience,20,1,1,0.790322580645,0.209677419355
panns,viola,audience,20,1,0.990566037736,0.858490566038,0.132075471698
panns,violin,audience,20,1,1,0.906976744186,0.093023255814
panns,bassoon,audience,10,1,0.927835051546,0.60824742268,0.319587628866
panns,cello,audience,10,1,0.982608695652,0.521739130435,0.460869565217
panns,clarinet,audience,10,1,1,0.801801801802,0.198198198198
panns,double-bass,audience,10,1,0.991304347826,0.869565217391,0.121739130435
panns,flute,audience,10,1,1,0.717948717949,0.282051282051
panns,french-horn,audience,10,1,0.987951807229,0.457831325301,0.530120481928
panns,oboe,audience,10,1,1,0.544303797468,0.455696202532
panns,trombone,audience,10,1,0.991228070175,0.824561403509,0.166666666667
panns,trumpet,audience,10,1,1,0.630769230769,0.369230769231
panns,tuba,audience,10,1,1,0.604838709677,0.395161290323
panns,viola,audience,10,1,0.990566037736,0.72641509434,0.264150943396
panns,violin,audience,10,1,1,0.728682170543,0.271317829457
panns,bassoon,audience,0,1,0.927835051546,0.494845360825,0.432989690722
panns,cello,audience,0,1,0.982608695652,0.278260869565,0.704347826087
panns,clarinet,audience,0,1,1,0.63963963964,0.36036036036
panns,double-bass,audience,0,1,0.991304347826,0.652173913043,0.339130434783
panns,flute,audience,0,1,1,0.598290598291,0.401709401709
panns,french-horn,audience,0,1,0.987951807229,0.325301204819,0.66265060241
panns,oboe,audience,0,1,1,0.443037974684,0.556962025316
panns,trombone,audience,0,1,0.991228070175,0.763157894737,0.228070175439
panns,trumpet,audience,0,1,1,0.492307692308,0.507692307692
panns,tuba,audience,0,1,1,0.41935483871,0.58064516129
panns,viola,audience,0,1,0.990566037736,0.547169811321,0.443396226415
panns,violin,audience,0,1,1,0.627906976744,0.372093023256
panns,bassoon,audience,-5,1,0.927835051546,0.40206185567,0.525773195876
panns,cello,audience,-5,1,0.982608695652,0.24347826087,0.739130434783
panns,clarinet,audience,-5,1,1,0.54954954955,0.45045045045
panns,double-bass,audience,-5,1,0.991304347826,0.504347826087,0.486956521739
panns,flute,audience,-5,1,1,0.512820512821,0.487179487179
panns,french-horn,audience,-5,1,0.987951807229,0.253012048193,0.734939759036
panns,oboe,audience,-5,1,1,0.392405063291,0.607594936709
panns,trombone,audience,-5,1,0.991228070175,0.69298245614,0.298245614035
panns,trumpet,audience,-5,1,1,0.4,0.6
panns,tuba,audience,-5,1,1,0.379032258065,0.620967741935
panns,viola,audience,-5,1,0.990566037736,0.5,0.490566037736
panns,violin,audience,-5,1,1,0.612403100775,0.387596899225
panns,bassoon,audience,-10,1,0.927835051546,0.350515463918,0.577319587629
panns,cello,audience,-10,1,0.982608695652,0.208695652174,0.773913043478
panns,clarinet,audience,-10,1,1,0.486486486486,0.513513513514
panns,double-bass,audience,-10,1,0.991304347826,0.391304347826,0.6
panns,flute,audience,-10,1,1,0.444444444444,0.555555555556
panns,french-horn,audience,-10,1,0.987951807229,0.204819277108,0.78313253012
panns,oboe,audience,-10,1,1,0.291139240506,0.708860759494
panns,trombone,audience,-10,1,0.991228070175,0.684210526316,0.30701754386
panns,trumpet,audience,-10,1,1,0.384615384615,0.615384615385
panns,tuba,audience,-10,1,1,0.314516129032,0.685483870968
panns,viola,audience,-10,1,0.990566037736,0.405660377358,0.584905660377
panns,violin,audience,-10,1,1,0.565891472868,0.434108527132
panns,bassoon,studio,50,0,0.927835051546,0.917525773196,0.0103092783505
panns,cello,studio,50,0,0.982608695652,0.982608695652,0
panns,clarinet,studio,50,0,1,1,0
panns,double-bass,studio,50,0,0.991304347826,0.991304347826,0
panns,flute,studio,50,0,1,1,0
panns,french-horn,studio,50,0,0.987951807229,0.987951807229,0
panns,oboe,studio,50,0,1,1,0
panns,trombone,studio,50,0,0.991228070175,0.991228070175,0
panns,trumpet,studio,50,0,1,1,0
panns,tuba,studio,50,0,1,0.967741935484,0.0322580645161
panns,viola,studio,50,0,0.990566037736,0.990566037736,0
panns,violin,studio,50,0,1,1,0
panns,bassoon,studio,40,0,0.927835051546,0.865979381443,0.0618556701031
panns,cello,studio,40,0,0.982608695652,0.973913043478,0.00869565217391
panns,clarinet,studio,40,0,1,1,0
panns,double-bass,studio,40,0,0.991304347826,1,-0.00869565217391
panns,flute,studio,40,0,1,1,0
panns,french-horn,studio,40,0,0.987951807229,0.975903614458,0.0120481927711
panns,oboe,studio,40,0,1,1,0
panns,trombone,studio,40,0,0.991228070175,0.991228070175,0
panns,trumpet,studio,40,0,1,0.984615384615,0.0153846153846
panns,tuba,studio,40,0,1,0.927419354839,0.0725806451613
panns,viola,studio,40,0,0.990566037736,0.990566037736,0
panns,violin,studio,40,0,1,1,0
panns,bassoon,studio,30,0,0.927835051546,0.835051546392,0.0927835051546
panns,cello,studio,30,0,0.982608695652,0.834782608696,0.147826086957
panns,clarinet,studio,30,0,1,0.963963963964,0.036036036036
panns,double-bass,studio,30,0,0.991304347826,0.991304347826,0
panns,flute,studio,30,0,1,0.991452991453,0.00854700854701
panns,french-horn,studio,30,0,0.987951807229,0.879518072289,0.10843373494
panns,oboe,studio,30,0,1,0.949367088608,0.0506329113924
panns,trombone,studio,30,0,0.991228070175,0.991228070175,0
panns,trumpet,studio,30,0,1,0.876923076923,0.123076923077
panns,tuba,studio,30,0,1,0.782258064516,0.217741935484
panns,viola,studio,30,0,0.990566037736,0.990566037736,0
panns,violin,studio,30,0,1,1,0
panns,bassoon,studio,20,0,0.927835051546,0.628865979381,0.298969072165
panns,cello,studio,20,0,0.982608695652,0.64347826087,0.339130434783
panns,clarinet,studio,20,0,1,0.891891891892,0.108108108108
panns,double-bass,studio,20,0,0.991304347826,0.939130434783,0.0521739130435
panns,flute,studio,20,0,1,0.974358974359,0.025641025641
panns,french-horn,studio,20,0,0.987951807229,0.626506024096,0.361445783133
panns,oboe,studio,20,0,1,0.784810126582,0.215189873418
panns,trombone,studio,20,0,0.991228070175,0.964912280702,0.0263157894737
panns,trumpet,studio,20,0,1,0.615384615385,0.384615384615
panns,tuba,studio,20,0,1,0.701612903226,0.298387096774
panns,viola,studio,20,0,0.990566037736,0.858490566038,0.132075471698
panns,violin,studio,20,0,1,0.992248062016,0.0077519379845
panns,bassoon,studio,10,0,0.927835051546,0.39175257732,0.536082474227
panns,cello,studio,10,0,0.982608695652,0.304347826087,0.678260869565
panns,clarinet,studio,10,0,1,0.774774774775,0.225225225225
panns,double-bass,studio,10,0,0.991304347826,0.739130434783,0.252173913043
panns,flute,studio,10,0,1,0.871794871795,0.128205128205
panns,french-horn,studio,10,0,0.987951807229,0.457831325301,0.530120481928
panns,oboe,studio,10,0,1,0.341772151899,0.658227848101
panns,trombone,studio,10,0,0.991228070175,0.894736842105,0.0964912280702
panns,trumpet,studio,10,0,1,0.415384615385,0.584615384615
panns,tuba,studio,10,0,1,0.596774193548,0.403225806452
panns,viola,studio,10,0,0.990566037736,0.547169811321,0.443396226415
panns,violin,studio,10,0,1,0.937984496124,0.062015503876
panns,bassoon,studio,0,0,0.927835051546,0.226804123711,0.701030927835
panns,cello,studio,0,0,0.982608695652,0.113043478261,0.869565217391
panns,clarinet,studio,0,0,1,0.54954954955,0.45045045045
panns,double-bass,studio,0,0,0.991304347826,0.478260869565,0.513043478261
panns,flute,studio,0,0,1,0.700854700855,0.299145299145
panns,french-horn,studio,0,0,0.987951807229,0.168674698795,0.819277108434
panns,oboe,studio,0,0,1,0.151898734177,0.848101265823
panns,trombone,studio,0,0,0.991228070175,0.701754385965,0.289473684211
panns,trumpet,studio,0,0,1,0.230769230769,0.769230769231
panns,tuba,studio,0,0,1,0.370967741935,0.629032258065
panns,viola,studio,0,0,0.990566037736,0.245283018868,0.745283018868
