model,instrument_a,instrument_b,noise_type,snr_db,replicate,clean_symmetric_confusion,noisy_symmetric_confusion,confusion_increase
panns,clarinet,violin,white,30,1,0,0,0
panns,double-bass,flute,white,30,1,0,0.152173913043,0.152173913043
panns,double-bass,french-horn,white,30,1,0,0,0
panns,double-bass,oboe,white,30,1,0,0,0
panns,double-bass,trombone,white,30,1,0,0.213043478261,0.213043478261
panns,double-bass,trumpet,white,30,1,0,0,0
panns,double-bass,tuba,white,30,1,0,0,0
panns,double-bass,viola,white,30,1,0,0.0130434782609,0.0130434782609
panns,double-bass,violin,white,30,1,0,0.00434782608696,0.00434782608696
panns,flute,french-horn,white,30,1,0,0.0481927710843,0.0481927710843
panns,flute,oboe,white,30,1,0,0.253164556962,0.253164556962
panns,flute,trombone,white,30,1,0,0.00438596491228,0.00438596491228
panns,flute,trumpet,white,30,1,0,0.0307692307692,0.0307692307692
panns,flute,tuba,white,30,1,0,0.00403225806452,0.00403225806452
panns,flute,viola,white,30,1,0,0.061320754717,0.061320754717
panns,flute,violin,white,30,1,0,0.0232558139535,0.0232558139535
panns,french-horn,oboe,white,30,1,0,0,0
panns,french-horn,trombone,white,30,1,0.00602409638554,0.222891566265,0.21686746988
panns,french-horn,trumpet,white,30,1,0,0,0
panns,french-horn,tuba,white,30,1,0,0.0161290322581,0.0161290322581
panns,french-horn,viola,white,30,1,0,0,0
panns,french-horn,violin,white,30,1,0,0,0
panns,oboe,trombone,white,30,1,0,0.0506329113924,0.0506329113924
panns,oboe,trumpet,white,30,1,0,0,0
panns,oboe,tuba,white,30,1,0,0,0
panns,oboe,viola,white,30,1,0,0,0
panns,oboe,violin,white,30,1,0,0.00632911392405,0.00632911392405
panns,trombone,trumpet,white,30,1,0.00438596491228,0.138461538462,0.134075573549
panns,trombone,tuba,white,30,1,0,0.233870967742,0.233870967742
panns,trombone,viola,white,30,1,0,0.00943396226415,0.00943396226415
panns,trombone,violin,white,30,1,0,0,0
panns,trumpet,tuba,white,30,1,0,0,0
panns,trumpet,viola,white,30,1,0,0,0
panns,trumpet,violin,white,30,1,0,0.0153846153846,0.0153846153846
panns,tuba,viola,white,30,1,0,0,0
panns,tuba,violin,white,30,1,0,0,0
panns,viola,violin,white,30,1,0,0.00471698113208,0.00471698113208
panns,bassoon,cello,white,20,1,0,0,0
panns,bassoon,clarinet,white,20,1,0.00515463917526,0.0412371134021,0.0360824742268
panns,bassoon,double-bass,white,20,1,0,0,0
panns,bassoon,flute,white,20,1,0,0,0
panns,bassoon,french-horn,white,20,1,0,0.0515463917526,0.0515463917526
panns,bassoon,oboe,white,20,1,0.020618556701,0,-0.020618556701
panns,bassoon,trombone,white,20,1,0.00515463917526,0.334282872129,0.329128232954
panns,bassoon,trumpet,white,20,1,0.00515463917526,0,-0.00515463917526
panns,bassoon,tuba,white,20,1,0,0,0
panns,bassoon,viola,white,20,1,0.00471698113208,0,-0.00471698113208
panns,bassoon,violin,white,20,1,0,0,0
panns,cello,clarinet,white,20,1,0,0,0
panns,cello,double-bass,white,20,1,0.00434782608696,0,-0.00434782608696
panns,cello,flute,white,20,1,0,0.0869565217391,0.0869565217391
panns,cello,french-horn,white,20,1,0,0,0
panns,cello,oboe,white,20,1,0,0,0
panns,cello,trombone,white,20,1,0,0.230434782609,0.230434782609
panns,cello,trumpet,white,20,1,0,0,0
panns,cello,tuba,white,20,1,0,0,0
panns,cello,viola,white,20,1,0.00869565217391,0,-0.00869565217391
panns,cello,violin,white,20,1,0,0.173913043478,0.173913043478
panns,clarinet,double-bass,white,20,1,0,0,0
panns,clarinet,flute,white,20,1,0,0.0974820974821,0.0974820974821
panns,clarinet,french-horn,white,20,1,0,0.0120481927711,0.0120481927711
panns,clarinet,oboe,white,20,1,0,0.303797468354,0.303797468354
panns,clarinet,trombone,white,20,1,0,0.0579658605974,0.0579658605974
panns,clarinet,trumpet,white,20,1,0,0.176923076923,0.176923076923
panns,clarinet,tuba,white,20,1,0,0,0
panns,clarinet,viola,white,20,1,0,0,0
panns,clarinet,violin,white,20,1,0,0,0
panns,double-bass,flute,white,20,1,0,0.0652173913043,0.0652173913043
panns,double-bass,french-horn,white,20,1,0,0,0
panns,double-bass,oboe,white,20,1,0,0,0
panns,double-bass,trombone,white,20,1,0,0.339130434783,0.339130434783
panns,double-bass,trumpet,white,20,1,0,0.00434782608696,0.00434782608696
panns,double-bass,tuba,white,20,1,0,0.00434782608696,0.00434782608696
panns,double-bass,viola,white,20,1,0,0.00869565217391,0.00869565217391
panns,double-bass,violin,white,20,1,0,0.0173913043478,0.0173913043478
panns,flute,french-horn,white,20,1,0,0.0180722891566,0.0180722891566
panns,flute,oboe,white,20,1,0,0.0759493670886,0.0759493670886
panns,flute,trombone,white,20,1,0,0.00865946918578,0.00865946918578
panns,flute,trumpet,white,20,1,0,0.0384615384615,0.0384615384615
panns,flute,tuba,white,20,1,0,0.00403225806452,0.00403225806452
panns,flute,viola,white,20,1,0,0.127358490566,0.127358490566
panns,flute,violin,white,20,1,0,0.0562512422978,0.0562512422978
panns,french-horn,oboe,white,20,1,0,0,0
panns,french-horn,trombone,white,20,1,0.00602409638554,0.307228915663,0.301204819277
panns,french-horn,trumpet,white,20,1,0,0,0
panns,french-horn,tuba,white,20,1,0,0.00403225806452,0.00403225806452
panns,french-horn,viola,white,20,1,0,0,0
panns,french-horn,violin,white,20,1,0,0.00387596899225,0.00387596899225
panns,oboe,trombone,white,20,1,0,0.107594936709,0.107594936709
panns,oboe,trumpet,white,20,1,0,0,0
panns,oboe,tuba,white,20,1,0,0,0
panns,oboe,viola,white,20,1,0,0,0
panns,oboe,violin,white,20,1,0,0.0126582278481,0.0126582278481
panns,trombone,trumpet,white,20,1,0.00438596491228,0.238461538462,0.234075573549
